Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
3/9/2010,BAJAJFINSV,EQ,334.2,335,343.9,334.05,337.05,337.4,339.14,39114,1.32653E+12,,21571,0.5515
3/10/2010,BAJAJFINSV,EQ,337.4,337.1,348.9,335.15,345.8,344.7,344.05,208316,7.16721E+12,,158930,0.7629
3/11/2010,BAJAJFINSV,EQ,344.7,336.15,348.9,336.15,337.55,338.15,339.67,83321,2.83019E+12,,68520,0.8224
3/12/2010,BAJAJFINSV,EQ,338.15,336,342.9,325.2,329.3,330.8,335.33,232978,7.81246E+12,,191218,0.8208
3/15/2010,BAJAJFINSV,EQ,330.8,332,332.75,328.1,330,329.95,330.05,69386,2.29007E+12,,59783,0.8616
3/16/2010,BAJAJFINSV,EQ,329.95,327,336,327,330.75,330.55,331.78,35699,1.18444E+12,,17336,0.4856
3/17/2010,BAJAJFINSV,EQ,330.55,330.45,333.7,328.1,330.3,329.9,330.04,444100,1.46569E+13,,415494,0.9356
3/18/2010,BAJAJFINSV,EQ,329.9,332.9,333,326.5,329.85,329.45,329.68,290302,9.57057E+12,,261919,0.9022
3/19/2010,BAJAJFINSV,EQ,329.45,327.9,330.3,327.5,328.95,329.8,329.61,317233,1.04563E+13,,290654,0.9162
3/22/2010,BAJAJFINSV,EQ,329.8,325.45,329,316.3,318,317.9,323.12,81532,2.6345E+12,,66739,0.8186
3/23/2010,BAJAJFINSV,EQ,317.9,319.85,326,318,318,318.8,322.93,93126,3.00727E+12,,76486,0.8213
3/25/2010,BAJAJFINSV,EQ,318.8,315.2,325.5,315,317,317,317.09,1870323,5.93058E+13,,1830086,0.9785
3/26/2010,BAJAJFINSV,EQ,317,317,335,317,322.55,322.05,321.43,344179,1.1063E+13,,272907,0.7929
3/29/2010,BAJAJFINSV,EQ,322.05,321.3,328.2,320,326,324.3,324.31,37779,1.22522E+12,,15766,0.4173
3/30/2010,BAJAJFINSV,EQ,324.3,324,341.9,322.95,338.9,336.45,335.62,120166,4.03306E+12,,76585,0.6373
3/31/2010,BAJAJFINSV,EQ,336.45,338,342,334.25,336.7,336.15,336.77,39310,1.32384E+12,,29229,0.7436
4/1/2010,BAJAJFINSV,EQ,336.15,321.35,348,321.35,345,344.9,343.31,61900,2.1251E+12,,41027,0.6628
4/5/2010,BAJAJFINSV,EQ,344.9,340,348.5,340,346,346.55,345.53,25181,8.7008E+11,,18019,0.7156
4/6/2010,BAJAJFINSV,EQ,346.55,345,347,340.05,343.55,342.9,343.16,18914,6.49052E+11,,11547,0.6105
4/7/2010,BAJAJFINSV,EQ,342.9,341,346.8,340,342.95,342.3,344.48,15518,5.34557E+11,,8835,0.5693
4/8/2010,BAJAJFINSV,EQ,342.3,337,354.75,337,349.5,349.95,347.75,128017,4.45179E+12,,73003,0.5703
4/9/2010,BAJAJFINSV,EQ,349.95,351,361.45,344,357.9,359.1,355.44,83112,2.95416E+12,,47110,0.5668
4/12/2010,BAJAJFINSV,EQ,359.1,353,369,347,360,359.6,361.73,104026,3.76297E+12,,54661,0.5255
4/13/2010,BAJAJFINSV,EQ,359.6,360,368.9,351,353,352.65,358.09,49302,1.76544E+12,,35127,0.7125
4/15/2010,BAJAJFINSV,EQ,352.65,353.1,360,322,326.15,326.95,332.02,1389377,4.613E+13,,1073198,0.7724
